Date,xi,sigma,threshold,n_exceedances,fit_success
2018-08-28,-0.3602514085786296,0.01383644983595653,0.01644810315152378,26,True
2018-08-29,-0.3602514085786296,0.01383644983595653,0.01644810315152378,26,True
2018-08-30,-0.3825576149161324,0.01417384719250207,0.016578957494953757,26,True
2018-08-31,-0.3825576149161324,0.01417384719250207,0.016578957494953757,26,True
2018-09-04,-0.3825576149161324,0.01417384719250207,0.016578957494953757,26,True
2018-09-05,-0.2925756618902082,0.012078191496139756,0.017595281070439162,26,True
2018-09-06,-0.2925756618902082,0.012078191496139756,0.017595281070439162,26,True
2018-09-07,-0.27245632479104515,0.011627731146236584,0.017858449159500047,26,True
2018-09-10,-0.27245632479104515,0.011627731146236584,0.017858449159500047,26,True
2018-09-11,-0.27245632479104515,0.011627731146236584,0.017858449159500047,26,True
2018-09-12,-0.27245632479104515,0.011627731146236584,0.017858449159500047,26,True
2018-09-13,-0.27245632479104515,0.011627731146236584,0.017858449159500047,26,True
2018-09-14,-0.27245632479104515,0.011627731146236584,0.017858449159500047,26,True
2018-09-17,-0.27245632479104515,0.011627731146236584,0.017858449159500047,26,True
2018-09-18,-0.27245632479104515,0.011627731146236584,0.017858449159500047,26,True
2018-09-19,-0.27245632479104515,0.011627731146236584,0.017858449159500047,26,True
2018-09-20,-0.27245632479104515,0.011627731146236584,0.017858449159500047,26,True
2018-09-21,-0.27245632479104515,0.011627731146236584,0.017858449159500047,26,True
2018-09-24,-0.27245632479104515,0.011627731146236584,0.017858449159500047,26,True
2018-09-25,-0.22345038432593228,0.010181774466079298,0.017595281070439162,26,True
2018-09-26,-0.22345038432593228,0.010181774466079298,0.017595281070439162,26,True
2018-09-27,-0.22345038432593228,0.010181774466079298,0.017595281070439162,26,True
2018-09-28,-0.22345038432593228,0.010181774466079298,0.017595281070439162,26,True
2018-10-01,-0.22345038432593228,0.010181774466079298,0.017595281070439162,26,True
2018-10-02,-0.22345038432593228,0.010181774466079298,0.017595281070439162,26,True
2018-10-03,-0.22345038432593228,0.010181774466079298,0.017595281070439162,26,True
2018-10-04,-0.22345038432593228,0.010181774466079298,0.017595281070439162,26,True
2018-10-05,-0.2308817910512369,0.010163994059131699,0.017858449159500047,26,True
2018-10-08,-0.2308817910512369,0.010163994059131699,0.017858449159500047,26,True
2018-10-09,-0.2308817910512369,0.010163994059131699,0.017858449159500047,26,True
2018-10-10,-0.25391213868459217,0.0103704442654045,0.018196746237538707,26,True
2018-10-11,-0.25391213868459217,0.0103704442654045,0.018196746237538707,26,True
