Date,xi,sigma,dxi_dt,dsigma_dt,d2xi_dt2,d2sigma_dt2,RVI
2024-04-16,-0.360885961181555,0.015660358822492386,0.007669353756094205,-0.00024229987540204563,0.002562181495419924,-5.0906107175414245e-05,0.004698532203817341
2024-04-17,-0.360885961181555,0.015660358822492386,0.010686071442340461,-0.00030445279555789406,0.003283868302247195,-6.350583113149798e-05,0.006533423983627434
2024-04-18,-0.360885961181555,0.015660358822492386,0.014237090360588595,-0.0003693115376650416,0.002722968385428612,-4.442831528075723e-05,0.008689978831419174
2024-04-19,-0.360885961181555,0.015660358822492386,0.016132008213197685,-0.00039330942611940853,0.001117918289399486,-3.862134044631607e-06,0.009836528698366374
2024-04-22,-0.360885961181555,0.015660358822492386,0.016472926939387567,-0.0003770358057543048,-0.00014750495014416443,2.8791711798128485e-05,0.010034570485934263
2024-04-23,-0.360885961181555,0.015660358822492386,0.015836998312909356,-0.00033572600252315156,-0.001107329638660906,4.8463076143718826e-05,0.009636489388754874
2024-04-24,-0.360885961181555,0.015660358822492386,0.014258267662065754,-0.00028010965346686716,-0.0020884411666520913,6.664824848962329e-05,0.0086670044586262
2024-04-25,-0.360885961181555,0.015660358822492386,0.011660115979605173,-0.00020242950554390498,-0.0012370482235961322,3.6611858834446464e-05,0.007077041389980666
2024-04-26,-0.24384917305181025,0.013289535610258687,0.01178417121487349,-0.00020688593579797424,0.0008259200749966139,-2.8602777329001048e-05,0.007153257103243283
2024-04-29,-0.24384917305181025,0.013289535610258687,0.013311956129598401,-0.0002596350602019071,0.0005862358774204462,-2.5291038637137095e-05,0.008091027701839802
2024-04-30,-0.20528657205066894,0.012456409941600806,0.012956642969714383,-0.0002574680130722484,-0.0008541325401342295,1.5038413238024732e-05,0.007876972987057529
2024-05-01,-0.20528657205066894,0.012456409941600806,0.011603691049329942,-0.0002295582337258576,-0.0015677351209003945,3.2179054737350304e-05,0.007054037923088308
2024-05-02,-0.2294815991059137,0.013048416138302453,0.009821172727913594,-0.00019310990359754782,-0.001997301521932275,4.0717605519271886e-05,0.005969947598187175
2024-05-03,-0.2294815991059137,0.013048416138302453,0.007609088005465392,-0.00014812302268731384,-0.002426867922964107,4.9256156301194336e-05,0.004624702012354161
2024-05-06,-0.2294815991059137,0.013048416138302453,0.004967436881985379,-9.459759099515914e-05,-0.002856434323995946,5.7794707083116785e-05,0.003018301165589291
2024-05-07,-0.2294815991059137,0.013048416138302453,0.0018962193574734998,-3.253360852108027e-05,-0.0033625588631280706,7.03612616509532e-05,0.0011507450578925318
2024-05-08,-0.2294815991059137,0.013048416138302453,-0.001757680844270762,4.6124932306747246e-05,-0.003826151103315592,8.069003633772451e-05,0.001073058479485156
2024-05-09,-0.2294815991059137,0.013048416138302453,-0.005756082849157684,0.00012884646415436875,-0.001458644300658632,2.748336403501743e-05,0.0035051882951563583
