Date,BEP,BP,COP,CVX,ENPH,EOG,FSLR,ICLN,NEE,PLUG,QCLN,SHEL,SLB,SPY,TAN,TTE,XOM
2016-06-01,9.64570426940918,17.915855407714844,32.603858947753906,66.81746673583984,2.0899999141693115,58.788978576660156,50.06999969482422,7.427567958831787,23.44276237487793,1.8700000047683716,13.772442817687988,30.635150909423828,57.5275993347168,178.64320373535156,20.340618133544922,27.066816329956055,58.2100715637207
2016-06-02,9.635811805725098,18.018756866455078,32.84064865112305,66.4210205078125,2.0899999141693115,58.599693298339844,49.84000015258789,7.460987567901611,23.376422882080078,1.850000023841858,13.76305103302002,30.61635398864746,57.216678619384766,179.1869354248047,20.23016929626465,26.85023307800293,57.7469596862793
2016-06-03,9.724818229675293,18.224552154541016,32.692657470703125,66.50692749023438,2.009999990463257,58.03182601928711,49.25,7.444278717041016,23.76470184326172,1.909999966621399,13.716073036193848,30.998666763305664,57.353179931640625,178.65167236328125,19.815996170043945,27.08391761779785,57.64259719848633
2016-06-06,9.962167739868164,18.596132278442383,33.684242248535156,66.84387969970703,2.2899999618530273,59.16755676269531,50.150001525878906,7.577958106994629,23.75494384765625,1.9500000476837158,13.932150840759277,31.186687469482422,59.97702407836914,179.5607452392578,20.101316452026367,27.408782958984375,58.27532958984375
2016-06-07,9.701741218566895,18.904830932617188,35.17901611328125,68.26439666748047,2.2300000190734863,62.188907623291016,50.54999923706055,7.61973237991333,23.630069732666016,1.9199999570846558,14.063674926757812,32.346160888671875,60.74296951293945,179.84107971191406,20.220964431762695,28.206710815429688,59.168941497802734
2016-06-08,9.688557624816895,19.0191650390625,35.142005920410156,68.1124496459961,2.2300000190734863,62.145240783691406,50.93000030517578,7.61973237991333,23.98322105407715,1.9199999570846558,14.101255416870117,33.1922492980957,61.281394958496094,180.42730712890625,20.368227005004883,28.206710815429688,59.22112274169922
2016-06-09,9.695148468017578,18.88767433166504,34.46123123168945,67.92744445800781,2.0999999046325684,61.577388763427734,50.45000076293945,7.536183834075928,24.190046310424805,1.850000023841858,13.97912311553955,32.79114532470703,60.636810302734375,180.1809539794922,19.935646057128906,27.76215362548828,59.142852783203125
2016-06-10,9.64899730682373,18.41891860961914,32.936851501464844,67.37905883789062,2.0299999713897705,59.378684997558594,48.5099983215332,7.218694686889648,24.160778045654297,1.7999999523162842,13.537578582763672,32.158138275146484,59.55238342285156,178.47325134277344,19.00605010986328,26.90152931213379,58.692779541015625
2016-06-13,9.602846145629883,18.21311378479004,32.47064971923828,67.45832061767578,1.940000057220459,59.25493621826172,47.790000915527344,7.009820938110352,24.113948822021484,1.7599999904632568,13.434239387512207,31.700607299804688,58.8774528503418,177.0969696044922,18.536649703979492,26.479774475097656,59.09066390991211
2016-06-14,9.566582679748535,17.68147087097168,32.79624938964844,66.91655731201172,2.0,60.41250228881836,47.88999938964844,6.934625148773193,24.385160446166992,1.7300000190734863,13.434239387512207,30.967323303222656,58.74094772338867,176.74856567382812,18.47222328186035,25.86992645263672,58.986305236816406
2016-06-15,9.520430564880371,17.807241439819336,32.3448486328125,66.48710632324219,2.069999933242798,60.01936721801758,48.20000076293945,6.96804666519165,24.162729263305664,1.75,13.434239387512207,30.948522567749023,58.27836227416992,176.50218200683594,18.453815460205078,25.909828186035156,58.810203552246094
2016-06-16,9.546806335449219,18.310300827026367,31.9378604888916,66.7778091430664,2.009999990463257,58.374019622802734,48.38999938964844,7.043240070343018,24.359790802001953,1.75,13.3872652053833,31.412317276000977,57.891624450683594,177.0289306640625,18.435409545898438,26.3201904296875,59.501625061035156
2016-06-17,9.391870498657227,18.721899032592773,32.67043685913086,67.108154296875,2.119999885559082,58.89091110229492,48.52000045776367,7.085014820098877,24.408573150634766,1.75,13.349687576293945,32.37749099731445,58.77128219604492,176.3696746826172,18.729936599731445,26.81034278869629,59.17545700073242
2016-06-20,9.500654220581055,19.104907989501953,33.070045471191406,67.79529571533203,2.140000104904175,60.56538772583008,49.31999969482422,7.302243709564209,24.240774154663086,1.7999999523162842,13.584549903869629,32.97917175292969,58.83955001831055,177.5054931640625,19.033662796020508,27.34039306640625,59.43638229370117
2016-06-21,9.678668022155762,19.5222225189209,33.151451110839844,68.2115478515625,2.1500000953674316,61.81760787963867,48.90999984741211,7.269049644470215,24.246620178222656,1.7699999809265137,13.546972274780273,33.69365692138672,59.54481506347656,178.00936889648438,18.94162368774414,27.682357788085938,59.70383071899414
2016-06-22,9.639108657836914,19.373592376708984,32.55205535888672,67.58389282226562,2.130000114440918,60.86387634277344,48.619998931884766,7.269049644470215,24.123706817626953,1.7300000190734863,13.398003578186035,33.5369758605957,59.35520935058594,177.71900939941406,18.77595329284668,27.53417205810547,59.46900939941406
2016-06-23,9.754485130310059,19.796621322631836,33.7656364440918,69.00442504882812,2.2799999713897705,61.51911544799805,48.650001525878906,7.439284324645996,24.15687370300293,1.75,13.539427757263184,34.577362060546875,60.35622024536133,180.0334014892578,19.190128326416016,28.451784133911133,59.879947662353516
2016-06-24,9.53691577911377,18.853378295898438,31.945270538330078,67.32621765136719,2.0799999237060547,59.014686584472656,46.02000045776367,7.0562543869018555,24.154924392700195,1.7100000381469727,12.964286804199219,32.352420806884766,58.13426971435547,173.5685272216797,18.27894401550293,25.989612579345703,58.307926177978516
2016-06-27,9.520430564880371,18.287433624267578,30.17669105529785,66.30870056152344,1.909999966621399,57.21641159057617,44.22999954223633,6.945601463317871,24.95098114013672,1.6399999856948853,12.52114486694336,31.95130729675293,56.92850875854492,170.4599609375,17.781930923461914,25.539358139038086,57.96221160888672
2016-06-28,9.66547966003418,19.00200653076172,31.04248046875,67.14779663085938,1.9500000476837158,59.51702117919922,46.369998931884766,7.260537147521973,25.064149856567383,1.7599999904632568,12.954858779907227,32.747276306152344,58.11153793334961,173.5343780517578,18.426206588745117,26.38858413696289,59.29939651489258
2016-06-29,9.751190185546875,19.888086318969727,32.49285125732422,68.33047485351562,1.8899999856948853,60.747413635253906,48.09000015258789,7.379701614379883,24.925621032714844,1.8200000524520874,13.237714767456055,33.9944953918457,59.02153015136719,176.48919677734375,18.996845245361328,27.18080711364746,60.310455322265625
2016-06-30,9.820418357849121,20.2996768951416,32.26345443725586,69.26207733154297,1.9900000095367432,60.73285675048828,48.47999954223633,7.473330974578857,25.44266700744629,1.8600000143051147,13.473432540893555,34.60869216918945,59.96945571899414,178.8975067138672,19.291370391845703,27.414487838745117,61.1453971862793
2016-07-01,9.939094543457031,20.579792022705078,32.196868896484375,68.81278991699219,1.9600000381469727,61.72296905517578,48.4900016784668,7.473330974578857,25.311941146850586,1.8600000143051147,13.567719459533691,34.82179260253906,60.30310821533203,179.27328491210938,19.328189849853516,27.779251098632812,61.21061325073242
2016-07-05,9.889644622802734,20.522621154785156,30.857494354248047,68.4295883178711,1.899999976158142,60.25235366821289,47.77000045776367,7.413749694824219,25.53436851501465,1.7599999904632568,13.341428756713867,34.408145904541016,58.869876861572266,177.98374938964844,18.978439331054688,26.9072208404541,60.67572784423828
2016-07-06,10.113811492919922,20.33397674560547,31.00548553466797,69.09688568115234,1.8899999856948853,60.25235366821289,49.130001068115234,7.464818477630615,25.53826904296875,1.7000000476837158,13.426288604736328,34.3642692565918,59.195953369140625,179.05128479003906,19.457040786743164,26.736244201660156,61.373687744140625
2016-07-07,9.916020393371582,20.236801147460938,30.716880798339844,68.0860366821289,1.8899999856948853,59.415122985839844,44.34000015258789,7.413749694824219,25.038780212402344,1.690000057220459,13.407432556152344,34.007015228271484,58.92294692993164,178.94021606445312,19.300575256347656,26.37718391418457,60.636592864990234
2016-07-08,9.810529708862305,20.5340576171875,31.30147361755371,69.22241973876953,1.9600000381469727,60.09217834472656,45.599998474121094,7.592495918273926,25.35095977783203,1.7300000190734863,13.718572616577148,34.20758056640625,59.71162033081055,181.6046905517578,19.7331600189209,26.878734588623047,61.014915466308594
2016-07-11,9.747896194458008,20.642677307128906,31.412473678588867,69.63207244873047,2.059999942779541,60.354251861572266,46.4900016784668,7.686122894287109,25.30413818359375,1.7300000190734863,13.897714614868164,34.395599365234375,59.16562271118164,182.2452392578125,20.01848030090332,27.175107955932617,61.243221282958984
2016-07-12,9.797342300415039,21.10000228881836,32.41145324707031,70.55046844482422,2.049999952316284,61.98506164550781,46.9900016784668,7.737195014953613,24.84368324279785,1.7599999904632568,13.982572555541992,34.978485107421875,60.401729583740234,183.5689239501953,20.03688621520996,27.710853576660156,61.934627532958984
2016-07-13,9.912720680236816,20.89992332458496,31.72325325012207,70.4645767211914,1.9600000381469727,61.15928649902344,46.20000076293945,7.635055065155029,25.007566452026367,1.7400000095367432,13.888287544250488,34.8029899597168,59.817779541015625,183.54335021972656,19.7331600189209,27.648168563842773,61.88896942138672
2016-07-14,10.064364433288574,20.89992332458496,31.834266662597656,70.49761199951172,1.899999976158142,61.735595703125,47.349998474121094,7.703149318695068,24.826108932495117,1.7300000190734863,14.058003425598145,34.76538848876953,59.9846305847168,184.56814575195312,19.825199127197266,28.035720825195312,61.934627532958984
2016-07-15,10.041287422180176,20.89992332458496,31.775074005126953,70.71563720703125,1.8799999952316284,61.348960876464844,47.72999954223633,7.660589694976807,24.8924503326416,1.6799999475479126,13.991999626159668,34.6024284362793,60.1741943359375,184.3204803466797,19.677932739257812,27.779251098632812,62.0455322265625
2016-07-18,10.041287422180176,20.67697525024414,31.60486602783203,70.09458923339844,1.8899999856948853,60.72890853881836,47.95000076293945,7.677613735198975,25.02318000793457,1.7699999809265137,14.17114543914795,34.915794372558594,60.43960189819336,184.8157958984375,20.009275436401367,27.539875030517578,61.84983444213867
2016-07-19,10.163259506225586,20.596940994262695,31.012866973876953,70.06155395507812,1.8200000524520874,59.84624099731445,47.7400016784668,7.643565654754639,24.99195671081543,1.7999999523162842,14.105144500732422,34.677642822265625,60.523040771484375,184.62796020507812,19.69634246826172,27.306194305419922,61.62154769897461
2016-07-20,10.163259506225586,20.556930541992188,31.101686477661133,69.76420593261719,1.840000033378601,59.897300720214844,48.43000030517578,7.745706081390381,24.820261001586914,1.7899999618530273,14.274860382080078,34.57109069824219,61.122127532958984,185.39651489257812,20.110519409179688,27.28339385986328,61.269325256347656
2016-07-21,10.1929292678833,20.48832893371582,30.550813674926758,69.63207244873047,1.850000023841858,59.445037841796875,48.33000183105469,7.711660861968994,25.025121688842773,1.7799999713897705,14.17114543914795,34.49588394165039,60.682281494140625,184.69627380371094,20.01848030090332,27.163713455200195,61.217098236083984
2016-07-22,10.146775245666504,20.50547218322754,30.342376708984375,69.81046295166016,1.850000023841858,59.07300567626953,48.119998931884766,7.771243095397949,25.32755470275879,1.7899999618530273,14.208861351013184,34.53975296020508,61.888057708740234,185.52464294433594,19.898828506469727,27.044023513793945,61.32147979736328
2016-07-25,10.14348030090332,19.950965881347656,29.95528221130371,68.09923553466797,1.7599999904632568,57.446266174316406,47.9900016784668,7.754217624664307,25.265117645263672,1.8200000524520874,14.274860382080078,33.56203842163086,61.205562591552734,185.02078247070312,20.073701858520508,26.399978637695312,60.14083480834961
2016-07-26,10.153371810913086,19.773754119873047,30.364715576171875,67.84153747558594,1.7799999713897705,58.6863899230957,48.58000183105469,7.856359958648682,25.058292388916016,1.8200000524520874,14.736859321594238,34.069698333740234,61.122127532958984,185.106201171875,20.368227005004883,26.645055770874023,59.70383071899414
2016-07-27,10.074252128601074,19.762317657470703,29.82872772216797,67.56404113769531,1.809999942779541,58.1976432800293,48.54999923706055,7.8393354415893555,24.812450408935547,1.7899999618530273,14.680288314819336,33.812740325927734,60.57612991333008,184.90972900390625,20.211759567260742,26.741947174072266,59.29939651489258
2016-07-28,10.169855117797852,19.430761337280273,29.970163345336914,67.2535171508789,1.7999999523162842,58.28518295288086,47.130001068115234,7.745706081390381,24.861228942871094,1.7599999904632568,14.567145347595215,32.8099479675293,59.94673156738281,185.12327575683594,19.69634246826172,26.992717742919922,58.83627700805664
2016-07-29,10.232486724853516,19.665138244628906,30.38704490661621,67.70941162109375,1.7999999523162842,59.59821319580078,46.68000030517578,7.745706081390381,25.030981063842773,1.7899999618530273,14.576573371887207,32.45896911621094,61.06147003173828,185.4221649169922,19.714750289916992,27.414487838745117,58.02091979980469
2016-08-01,10.245674133300781,18.96771240234375,29.486291885375977,65.4828109741211,1.809999942779541,57.40980911254883,47.380001068115234,7.771243095397949,25.071956634521484,1.7599999904632568,14.55771541595459,31.07387924194336,59.4992790222168,185.2684326171875,19.926443099975586,26.57666015625,56.00535583496094
2016-08-02,10.351163864135742,19.122058868408203,29.620285034179688,65.7999496459961,1.7899999618530273,58.277862548828125,47.7599983215332,7.745706081390381,24.902204513549805,1.7200000286102295,14.406856536865234,31.155351638793945,59.825374603271484,184.08135986328125,19.862014770507812,26.622262954711914,56.77505874633789
2016-08-03,10.33467960357666,19.215194702148438,30.00739097595215,66.47389221191406,1.7899999618530273,60.086971282958984,49.2400016784668,7.78826379776001,24.99195671081543,1.7200000286102295,14.510574340820312,31.19295310974121,60.378963470458984,184.61936950683594,20.165740966796875,26.63936424255371,57.068599700927734
2016-08-04,10.430279731750488,19.209373474121094,29.851051330566406,66.32852172851562,1.7999999523162842,61.45110321044922,43.720001220703125,7.856359958648682,24.86708641052246,1.7000000476837158,14.378575325012207,31.406044006347656,60.96290588378906,184.8157958984375,20.02768325805664,26.753337860107422,57.06208801269531
2016-08-05,9.945690155029297,19.29669189453125,30.223264694213867,66.40782928466797,1.8899999856948853,65.76959228515625,44.11000061035156,7.8308258056640625,24.58222007751465,1.7100000381469727,14.548287391662598,31.437376022338867,61.5771369934082,186.32740783691406,20.220964431762695,27.118118286132812,57.11425018310547
2016-08-08,10.107219696044922,19.308330535888672,30.937904357910156,66.86369323730469,1.9299999475479126,66.13433074951172,43.810001373291016,7.907430648803711,24.58222007751465,1.7400000095367432,14.55771541595459,31.556461334228516,62.562957763671875,186.2163543701172,20.423450469970703,27.09531021118164,57.78609085083008
2016-08-09,10.14348030090332,19.430572509765625,30.699705123901367,66.94298553466797,1.9800000190734863,65.9300765991211,41.65999984741211,7.907430648803711,24.597827911376953,1.7200000286102295,14.501144409179688,31.474987030029297,62.05490493774414,186.32740783691406,20.395841598510742,27.32898712158203,57.85784912109375
2016-08-10,10.222599029541016,19.215194702148438,30.223264694213867,66.16336059570312,1.8300000429153442,65.22978973388672,38.65999984741211,7.754217624664307,24.656362533569336,1.7000000476837158,14.227713584899902,31.257822036743164,61.31171798706055,185.86627197265625,19.567487716674805,27.20359992980957,56.844757080078125
2016-08-11,10.153371810913086,19.581918716430664,30.811365127563477,66.99583435058594,1.7799999713897705,65.85710906982422,39.0099983215332,7.796778202056885,24.783187866210938,1.690000057220459,14.293719291687012,31.902908325195312,61.804649353027344,186.72879028320312,19.70554542541504,27.52846908569336,57.04869842529297
2016-08-12,10.272046089172363,19.6401309967041,30.796472549438477,67.49796295166016,1.7799999713897705,66.52825927734375,38.790000915527344,7.754217624664307,24.73830795288086,1.690000057220459,14.303147315979004,31.832670211791992,61.5771369934082,186.56654357910156,19.760770797729492,27.55697250366211,57.79206466674805
2016-08-15,10.252267837524414,19.71580696105957,31.399456024169922,67.90101623535156,1.8899999856948853,66.0540771484375,38.33000183105469,7.881894588470459,24.451492309570312,1.690000057220459,14.406856536865234,31.94762420654297,62.214149475097656,187.10452270507812,20.055295944213867,27.699451446533203,57.7657585144043
