Date,xi,sigma,dxi_dt,dsigma_dt,d2xi_dt2,d2sigma_dt2,RVI
2019-01-03,-0.25734344132466885,0.012621067151857419,-0.0035011201444924978,6.776927668375454e-05,0.001208260789991672,-2.33225184377555e-05,0.0021277797973690005
2019-01-04,-0.25734344132466885,0.012621067151857419,-0.002292859354500826,4.4446758245999043e-05,0.0017376297931431112,-3.354141706919103e-05,0.001393494315998895
2019-01-07,-0.25734344132466885,0.012621067151857419,-2.586055820627542e-05,6.864425453724857e-07,0.002117476012605757,-4.087559452574082e-05,1.5790911941914246e-05
2019-01-08,-0.25734344132466885,0.012621067151857419,0.0019420926707106878,-3.730443080548259e-05,0.0018184304452281558,-3.5106152175969334e-05,0.0011801773747486055
2019-01-09,-0.25734344132466885,0.012621067151857419,0.003611000332250036,-6.952586180656618e-05,0.0015193848778505409,-2.9336709826197852e-05,0.002194410544072648
2019-01-10,-0.25734344132466885,0.012621067151857419,0.00498086242641177,-9.59778504578783e-05,0.0012203393104729468,-2.3567267476425936e-05,0.0030269085960302126
2019-01-11,-0.25734344132466885,0.012621067151857419,0.00605167895319593,-0.00011666039675941806,0.0009212937430953597,-1.779782512665402e-05,0.003677671530621325
2019-01-14,-0.25734344132466885,0.012621067151857419,0.006823449912602489,-0.00013157350071118633,0.0006222481757177517,-1.2028382776882538e-05,0.0041466993478459675
2019-01-15,-0.25734344132466885,0.012621067151857419,0.007296175304631433,-0.00014071716231318313,0.0003232026083410805,-6.25894042715746e-06,0.004433992047704133
2019-01-16,-0.1994579299254433,0.011506724796481705,0.00746985512928465,-0.00014409138156550125,-0.0002949235709435796,5.666423194421871e-06,0.0045395496301969904
2019-01-17,-0.1994579299254433,0.011506724796481705,0.006706328162744274,-0.0001293843159243394,0.0027136872190343664,3.7172817616811307e-07,0.0040755506240163
2019-01-18,-0.1994579299254433,0.011506724796481705,0.012897229567353383,-0.00014334792521316503,0.0031028556815634947,1.3806422334586895e-05,0.007795676910497295
2019-01-22,-0.19866948041103139,0.011489079014087942,0.012912039525871263,-0.0001017714712551656,-0.004744984703534343,5.5825197488344486e-05,0.0077879323040248236
2019-01-23,-0.19866948041103139,0.011489079014087942,0.0034072601602846975,-3.1697530236476056e-05,-0.007219393795606148,3.589685583235171e-05,0.002057035108265409
2019-01-24,-0.19866948041103139,0.011489079014087942,-0.0015267480653410326,-2.9977759590462186e-05,-0.004761851586307812,4.275415108145539e-06,0.0009280399430408044
2019-01-25,-0.19866948041103139,0.011489079014087942,-0.006116443012330927,-2.3146700020184978e-05,-0.004417538307671998,9.386704032409744e-06,0.00367912448740663
2019-01-28,-0.19866948041103139,0.011489079014087942,-0.010361824680685028,-1.1204351525642697e-05,-0.004073225029036211,1.4497992956674817e-05,0.006221576549021273
2019-01-29,-0.19866948041103139,0.011489079014087942,-0.014262893070403349,5.849285893164656e-06,-0.003728911750400382,1.9609281880937288e-05,0.008560075556599276
2019-01-30,-0.19866948041103139,0.011489079014087942,-0.017819648181485792,2.8014212236231878e-05,-0.0020789102447143354,-4.1497104538105317e-07,0.010702994593785967
2019-01-31,-0.19866948041103139,0.011489079014087942,-0.01842071355983202,5.01934380240255e-06,0.00011512802224256796,-3.091236640943894e-05,0.011054435873420173
2019-02-01,-0.19866948041103139,0.011489079014087942,-0.017589392137000656,-3.3810520582646005e-05,0.00028913414082834543,-2.2522528548142833e-05,0.010567159490433452
2019-02-04,-0.19866948041103139,0.011489079014087942,-0.01784244527817533,-4.002571329388312e-05,3.150316257297808e-05,-5.8789894920112905e-06,0.010721477452222749
2019-02-05,-0.45635535585207704,0.0126860082176741,-0.0175263858118547,-4.5568499566668585e-05,0.0006471305047767856,-6.422822118537595e-06,0.010534058886939488
2019-02-06,-0.3626688732593689,0.011057523869925277,-0.016548184268621757,-5.2871357530958306e-05,0.001203638265304896,-5.546191425881593e-06,0.009950059104185437
2019-02-07,-0.3626688732593689,0.011057523869925277,-0.015119109281244908,-5.666088241843177e-05,0.0016119681896419186,-9.157434338684899e-07,0.009094129921714317
2019-02-08,-0.3626688732593689,0.011057523869925277,-0.01332424788933792,-5.4702844398695286e-05,0.0020695755499448992,2.4940181061780357e-06,0.008016429871362231
2019-02-11,-0.3626688732593689,0.011057523869925277,-0.01097995818135511,-5.16728462060757e-05,0.0025121823027686035,4.298791862253088e-06,0.006608644047295496
2019-02-12,-0.3626688732593689,0.011057523869925277,-0.008299883283800713,-4.610526067418911e-05,0.0030371127695587863,5.245234621021038e-06,0.004998372074550103
2019-02-13,-0.3626688732593689,0.011057523869925277,-0.004905732642237537,-4.1182376964033623e-05,0.0038160190223667373,4.612459673795314e-06,0.0029599125361281357
