Date,xi,sigma,dxi_dt,dsigma_dt,d2xi_dt2,d2sigma_dt2,RVI
2019-01-03,0.03738139617622407,0.009495720901186229,0.0,1.734723475976807e-18,0.0,0.0,6.938893903907229e-19
2019-01-04,0.03738139617622407,0.009495720901186229,0.0,1.734723475976807e-18,0.0,0.0,6.938893903907229e-19
2019-01-07,0.03738139617622407,0.009495720901186229,0.0,1.734723475976807e-18,0.0,-4.336808689942018e-19,6.938893903907229e-19
2019-01-08,0.03738139617622407,0.009495720901186229,0.0,8.673617379884035e-19,0.0,-8.673617379884035e-19,3.4694469519536144e-19
2019-01-09,0.03738139617622407,0.009495720901186229,0.0,0.0,0.0,-4.336808689942018e-19,0.0
2019-01-10,0.03738139617622407,0.009495720901186229,0.0,0.0,-1.734723475976807e-18,0.0,0.0
2019-01-11,0.03738139617622407,0.009495720901186229,-3.469446951953614e-18,0.0,-1.734723475976807e-18,-4.336808689942018e-19,2.0816681711721684e-18
2019-01-14,0.03738139617622407,0.009495720901186229,-3.469446951953614e-18,-8.673617379884035e-19,1.734723475976807e-18,-4.336808689942018e-19,2.4286128663675298e-18
2019-01-15,0.03738139617622407,0.009495720901186229,0.0,-8.673617379884035e-19,-1.4051260155412137e-16,-3.642919299551295e-17,3.4694469519536144e-19
2019-01-16,0.03738139617622407,0.009495720901186229,-2.8449465006019636e-16,-7.37257477290143e-17,-1.4224732503009818e-16,-3.642919299551295e-17,2.0018708912772352e-16
2019-01-17,0.03738139617622407,0.009495720901186229,-2.8449465006019636e-16,-7.37257477290143e-17,2.4332422805629222e-05,1.561055929344109e-05,2.0018708912772352e-16
2019-01-18,0.03738139617622407,0.009495720901186229,4.866484561097395e-05,3.1221118586808455e-05,0.004310699419191731,9.870766515776563e-06,4.1687354801307755e-05
2019-01-22,0.03738139617622407,0.009495720901186229,0.008621398838383178,1.97415330314794e-05,0.007709118109335467,-5.3776899475976945e-05,0.005180735916242498
2019-01-23,0.03738139617622407,0.009495720901186229,0.015466901064281908,-7.633268036514543e-05,-0.0001107507387313484,-6.745943085519545e-05,0.009310673710715202
2019-01-24,0.03738139617622407,0.009495720901186229,0.008399897360920481,-0.0001151773286789115,-0.009049407900356321,4.054980561839054e-06,0.005086009348023853
2019-01-25,0.03738139617622407,0.009495720901186229,-0.002631914736430735,-6.822271924146733e-05,-0.010799644060252788,5.416876904943508e-05,0.0016064379295550278
2019-01-28,0.03738139617622407,0.009495720901186229,-0.013199390759585095,-6.83979058004134e-06,-0.00984820141580414,5.791436032940656e-05,0.007922370371983073
2019-01-29,0.03738139617622407,0.009495720901186229,-0.022328317568039015,4.760600141734579e-05,-0.008409652201103703,5.0977223665367704e-05,0.013416032941390347
2019-01-30,0.03738139617622407,0.009495720901186229,-0.0300186951617925,9.511465675069407e-05,-0.006971102986403266,4.404008700132928e-05,0.018049262959775776
2019-01-31,0.03738139617622407,0.009495720901186229,-0.03627052354084555,0.00013568617542000436,-0.005532553771702819,3.7102950337291295e-05,0.02181658859467533
2019-02-01,0.03738139617622407,0.009495720901186229,-0.04108380270519814,0.00016932055742527666,-0.004094004557002356,3.0165813673253307e-05,0.024718009846088993
2019-02-04,0.03738139617622407,0.009495720901186229,-0.04445853265485026,0.00019601780276651097,-0.0026554553423018892,2.3228677009214452e-05,0.02675352671401676
2019-02-05,0.03564027614436477,0.008378698658413702,-0.04639471338980192,0.00021577791144370556,-0.0012169061276014297,1.6291540345175597e-05,0.02792313919845863
2019-02-06,-0.2702992644717838,0.009285867049514356,-0.04689234491005312,0.00022860088345686216,0.00022164308709905767,9.354403681138476e-06,0.028226847299414614
2019-02-07,-0.38107575065282606,0.011144190067864516,-0.0459514272156038,0.00023448671880598251,0.0016601923017995485,2.4172670171004884e-06,0.027664651016884676
2019-02-08,-0.40267080860065657,0.011617791006715604,-0.04357196030645402,0.00023343541749106314,0.0030987415164999976,-4.519869646939234e-06,0.026236550350868835
2019-02-11,-0.40267080860065657,0.011617791006715604,-0.039753944182603806,0.00022544697951210405,0.005262409129495146,-2.6736677241401274e-05,0.023942545301367125
2019-02-12,-0.40267080860065657,0.011617791006715604,-0.03304714204746373,0.0001799620630082606,0.0063001417884795685,-2.944366445549072e-05,0.019900270053681543
2019-02-13,-0.40267080860065657,0.011617791006715604,-0.02715366060564467,0.0001665596506011226,0.005928916125074596,-1.1899302607707232e-07,0.016358820223627252
2019-02-14,-0.40267080860065657,0.011617791006715604,-0.021189309797314537,0.00017972407695610645,0.007850957381838025,-8.590683973729377e-06,0.012785475509171165
2019-02-15,-0.40267080860065657,0.011617791006715604,-0.011451745841968619,0.00014937828265366385,0.010457075638590024,-3.4312439432416554e-05,0.006930798818242637
2019-02-19,-0.40267080860065657,0.011617791006715604,-0.0002751585201344886,0.00011109919809127334,0.011856825620900888,-6.744172013084093e-05,0.00020953479131720248
2019-02-20,-0.40267080860065657,0.011617791006715604,0.012261905399833156,1.4494842391982003e-05,0.005449640496693775,-7.887620305274028e-05,0.007362941176856686
2019-02-21,-0.40267080860065657,0.011617791006715604,0.010624122473253061,-4.665320801420722e-05,-0.005776607794314631,-7.4038990480617024e-06,0.006393134767157519
2019-02-22,-0.40267080860065657,0.011617791006715604,0.0007086898112038942,-3.129557041414016e-07,-0.005619600326301197,3.993922426982896e-05,0.00042533906900399306
2019-02-25,-0.40267080860065657,0.011617791006715604,-0.0006150781793493321,3.322524052545069e-05,-4.713187115781836e-05,1.211880222913098e-05,0.0003823370038197795
2019-02-26,-0.40267080860065657,0.011617791006715604,0.0006144260688882575,2.3924648754120557e-05,0.0014274795534097023,-1.5045305614593083e-05,0.0003782255008346027
2019-02-27,-0.40267080860065657,0.011617791006715604,0.0022398809274700726,3.1346292962645267e-06,0.0015216358756631604,-1.991608664015515e-05,0.0013451824082005492
2019-02-28,-0.4545570584341908,0.012711136348848195,0.0036576978202145782,-1.5907524526189744e-05,0.0013139979098258647,-1.8168221004755125e-05,0.0022009817019392228
2019-03-01,-0.4028158516324912,0.011922514391704072,0.004867876747121802,-3.3201812713245724e-05,0.0011063599439885274,-1.64203553693551e-05,0.0029340067733583794
2019-03-04,-0.4028158516324912,0.011922514391704072,0.005870417708191633,-4.874823526489994e-05,0.0008987219781511624,-1.467248973395334e-05,0.00354174991902094
