Date,xi,sigma,dxi_dt,dsigma_dt,d2xi_dt2,d2sigma_dt2,RVI
2019-01-03,0.14790935261332228,0.02191414831876621,0.016923741526061853,-0.000747339821044142,0.0001955133088547556,7.654357044547741e-06,0.010453180844054768
2019-01-04,0.14790935261332228,0.02191414831876621,0.01711925483491661,-0.0007396854639995943,0.00020737624723547732,1.3783408024274808e-05,0.010567427086549803
2019-01-07,0.14790935261332228,0.02191414831876621,0.017338494020532808,-0.0007197730049955924,4.7451753522886886e-05,2.4516203918906534e-05,0.010691005614317921
2019-01-08,0.14790935261332228,0.02191414831876621,0.017214158341962382,-0.0006906530561617812,-0.0002961231106637374,3.372369374871672e-05,0.010604756227642143
2019-01-09,0.1921538460557594,0.01984342224251478,0.016746247799205333,-0.000652325617498159,-0.0006396979748503687,4.293118357852864e-05,0.010308678926522463
2019-01-10,0.21108297731567632,0.019123768602306315,0.015934762392261645,-0.000604790689004724,-0.000983272839037,5.213867340833969e-05,0.009802773710958878
2019-01-11,0.21108297731567632,0.019123768602306315,0.014779702121131333,-0.0005480482706814796,-0.0013268477032236103,6.134616323815074e-05,0.00908704058095139
2019-01-14,0.21108297731567632,0.019123768602306315,0.013281066985814424,-0.00048209836252842246,-0.0016704225674102208,7.055365306796353e-05,0.008161479536500022
2019-01-15,0.28436224996024534,0.01674118522408509,0.011438856986310891,-0.00040694096454555254,-0.002013997431597879,7.976114289770693e-05,0.007026090577604755
2019-01-16,0.28436224996024534,0.01674118522408509,0.009253072122618666,-0.0003225760767330086,-0.0029205942574572485,0.00010318418636115229,0.005680873704264403
2019-01-17,0.28436224996024534,0.01674118522408509,0.005597668471396394,-0.00020057259182324795,-0.00406260949972051,0.00013693536931864026,0.0034388301195671356
2019-01-18,0.28436224996024534,0.01674118522408509,0.0011278531231776467,-4.870533809572808e-05,-0.0040015976837786404,0.00014083736987856744,0.0006961940091448792
2019-01-22,0.28436224996024534,0.01674118522408509,-0.0024055268961608867,8.110214793388693e-05,-0.0037314464526396612,0.00013881835249248894,0.0014757569968700866
2019-01-23,0.28436224996024534,0.01674118522408509,-0.006335039782101676,0.0002289313668892498,-0.0033694555805660054,0.00012041076030736616,0.0038925964160167054
2019-01-24,0.28436224996024534,0.01674118522408509,-0.009144438057292897,0.00032192366854861924,-0.0015846883774343554,9.628667362467959e-05,0.005615432301795186
2019-01-25,0.28436224996024534,0.01674118522408509,-0.009504416536970386,0.000421504714138609,-0.000981826337223643,9.93070067293253e-05,0.005871251807837675
2019-01-28,0.20732945351412885,0.019226678553467335,-0.011108090731740183,0.0005205376820072698,-0.0024034388388676983,5.032731794146067e-05,0.006873069511847018
2019-01-29,0.20732945351412885,0.019226678553467335,-0.014311294214705783,0.0005221593500215303,-0.001425964484035605,-5.064795784874825e-05,0.008795640268832082
2019-01-30,0.1824924767091061,0.020111940472660624,-0.013960019699811393,0.00041924176630977333,0.0011643125579747574,-0.00012383742828238082,0.008543708526410745
2019-01-31,0.1824924767091061,0.020111940472660624,-0.011982669098756268,0.0002744844934567687,0.0011973609779491884,-0.00011388182659273147,0.0072993952566364675
2019-02-01,0.1824924767091061,0.020111940472660624,-0.011565297743913017,0.0001914781131243104,0.0006614709457142404,-8.542790674919039e-05,0.007015769891597534
2019-02-04,0.1824924767091061,0.020111940472660624,-0.010659727207327788,0.00010362867995838791,0.0010282177395508699,-8.915444944322063e-05,0.006437287796380027
2019-02-05,0.1824924767091061,0.020111940472660624,-0.009508862264811277,1.316921423786914e-05,0.0014624380822237937,-9.350127554804896e-05,0.005710585044581914
2019-02-06,0.1642621778042961,0.02089312789495132,-0.0077348510428802,-8.337387113771001e-05,0.003455304097214687,-0.00015975610373576438,0.004674260174183204
2019-02-07,0.1642621778042961,0.02089312789495132,-0.002598254070381903,-0.00030634299323365963,0.004669063924332965,-0.00019241562287377646,0.0016814896395226056
2019-02-08,0.1642621778042961,0.02089312789495132,0.0016032768057857305,-0.00046820511688526294,0.0008144595669279525,-1.9582183173876867e-05,0.0011492481302255435
2019-02-11,0.13502212026537427,0.018222675085841966,-0.0009693349365259979,-0.00034550735958141336,-0.002919882676600427,0.0001368520977052725,0.0007198039057481642
2019-02-12,0.13502212026537427,0.018222675085841966,-0.004236488547415124,-0.00019450092147471794,-0.0025000310949914034,0.0001310966287926636,0.0026196934970389614
2019-02-13,0.13502212026537427,0.018222675085841966,-0.005969397126508805,-8.331410199608619e-05,-0.0017155290287629438,0.00011436398224160763,0.0036149639167037174
2019-02-14,0.13502212026537427,0.018222675085841966,-0.007667546604941011,3.4227043008497327e-05,-0.0011408356497314143,0.00010147348343726888,0.0046142187801680055
2019-02-15,0.13502212026537427,0.018222675085841966,-0.008251068425971633,0.00011963286487845157,-0.00043963833024622534,8.492772053685614e-05,0.00499849420153436
2019-02-19,0.13502212026537427,0.018222675085841966,-0.008546823265433462,0.0002040824840822096,-4.869176806639175e-05,7.896591516994532e-05,0.005209726952892961
2019-02-20,0.13502212026537427,0.018222675085841966,-0.008348451962104417,0.0002775646952183422,9.667542378280145e-05,8.25895691283704e-05,0.005120097055349987
2019-02-21,0.14371271335549102,0.018142782582531228,-0.008353472417867859,0.0003692616223389504,2.6097506488010486e-05,9.571928649397196e-05,0.005159788099656296
2019-02-22,0.14371271335549102,0.018142782582531228,-0.008296256949128396,0.00046900326820628613,0.00048464427674766927,8.678166997351088e-05,0.005165355476759552
2019-02-25,0.05388402799289638,0.02237314641044104,-0.0073841838643725205,0.0005428249622859722,0.00042518046472672655,1.1543156065683957e-05,0.004647640303537901
