Date,BEP,BP,COP,CVX,ENPH,EOG,FSLR,ICLN,NEE,PLUG,QCLN,SHEL,SLB,SPY,TAN,TTE,XOM
2018-01-03,0.005456172279821249,-0.011496128909688874,-0.01827001097023333,-0.00726304178263865,0.007722038985425331,-0.014803211098928423,0.008985259600571309,0.002116516360602086,0.021441502583278534,-0.0,-0.004331898661900655,-0.008050829345709165,-0.02570256935114379,-0.006305299050986695,-0.01161007480348331,-0.010150354420738665,-0.019449251058522795
2018-01-04,0.013041638035535454,-0.0039573278251750455,-0.011471026896485464,0.0031175109503497173,0.03149863748807392,-0.00017991863274770235,0.009500627824069434,0.007442999056469953,0.005151859760987029,0.008298794604689195,-0.0014399020544645451,-0.0043644410940198615,-0.02451136415180591,-0.0042061486274206986,0.00772502844182837,-0.017040379765857885,-0.0013833736874798454
2018-01-05,-0.005237264861803109,-0.0013931913492447703,0.0019317897599928978,0.0016404624004762284,0.012072569651180464,-0.01093619382933513,-0.0004337904749739165,-0.0031969355662387604,-0.004558377524628114,0.01680720250373277,-0.006215600740257033,-0.002174939109858892,-0.00681668652465833,-0.006641770644513728,-0.004642129572383338,-0.0062509160425866395,0.0008067141200747779
2018-01-08,0.005820778292194442,0.0004640182411506856,-0.010145021430668326,-0.004913589836259625,0.0245913791060181,-0.004802340613940955,-0.0064847056936522054,-0.014783569982264657,-0.008205614615169962,0.012793339753170103,-0.017013842803931232,-0.00028955001332030435,-0.016172872223091633,-0.0018270644294548829,-0.0007715974990816968,-0.00017302364849222822,-0.004485640551656016
2018-01-09,-0.0020411895243113774,0.0048865009332690786,-0.00814640966139357,0.0053828975266913374,0.012526247349155065,0.008911595359112852,-0.0057289457496810465,0.0020985243919443945,0.007348790981157512,0.004301077929863997,0.020834077040019005,0.0042082199061224184,-0.0013358562208105192,-0.0022610548940864626,0.0003856869129775464,0.0013852420419638316,0.0042549294137081755
2018-01-10,0.025370142938237583,-0.0006992140083812219,0.004845151671246584,-0.006393814833370073,0.05173572670340479,-0.002682010948587155,0.005441761448415837,0.0021033884098312383,0.008266824561554559,-0.008583735786265884,0.008167167220534354,-0.003918669892802152,-0.00930244398405108,0.0015312766228625686,-0.0003856869129775496,0.002776897540528129,0.007983861680380728
2018-01-11,0.007196608331162957,-0.0085882538289399,-0.02619347729172098,-0.029937620705014184,-0.06010396802593246,-0.027560368838419884,-0.09094052602672593,-0.019802854982103425,0.0005973808427497699,-0.02531788440050099,-0.02524548421289987,-0.011520716110434337,-0.01899839982409788,-0.00726964436007429,-0.024382145891065802,-0.005891797623667027,-0.009826235786657193
2018-01-12,-0.0015037796423642686,-0.014681982586947515,-0.014594005428664443,-0.007739468927469934,0.06899290696590589,-0.004851731672622569,0.03821941615394157,0.0031007780215002475,0.0011968932304981393,0.02105348951614806,0.0014121135011209752,-0.014781531834046015,-0.01186933289390104,-0.006497649762596397,-0.0011285544859974312,-0.024742687266732715,-0.00676384901334119
2018-01-16,0.0027079772153842394,0.03357933743030635,0.020355735805861863,0.011972480805925426,0.06931184521501935,0.01871431780427377,0.030286521018866832,0.0041492726764307784,-0.001462260037221011,0.030239857156177868,0.006142085300313938,0.012778829118821557,0.010313325674928934,0.0034238290953555865,0.025510700377063284,0.01272171302051554,0.006303880864218379
2018-01-17,-0.011979625583200999,-0.009843129815318662,-0.01718671128570074,-0.0026474540349519494,-0.004773274406909948,-0.0012339258789781538,-0.010892424026531566,-0.006217525969560842,-0.008862110664800483,-0.013072069344937442,-0.014584635754437835,-0.0031387326607410686,-0.0005184441139575243,-0.009486270977595175,-0.0019263557187482552,-0.0013650784208121061,-0.01177326337969475
2018-01-18,0.0047746895848770265,-0.00046597119910021074,0.001672323172782183,0.005834158232303031,0.07924929674599536,-0.0062344010878202846,0.012719490588371109,0.007257567664974817,0.00726896284636267,0.01746767667204602,0.0014019330389876672,0.002281601793095031,0.010938801383122941,0.001682091401975064,-0.0,0.009420536668081656,0.006497988939534516
2018-01-19,0.0066025379766039,0.011723022281011361,0.00016692760608628878,0.00220647647967178,-0.00514139445852456,-0.0011373500971622104,0.01502292419140351,-0.002078780396278112,0.004120787376441119,-0.0,-0.007919661981635776,0.003003059830590654,-0.000654261833841637,-0.004539441312177084,0.0003848698266778924,0.0027568524285568456,0.0032078095769206448
2018-01-22,0.0018084413925398815,-0.02308052223946544,-0.01528005975594886,-0.009550594335275657,-0.01020416024401339,-0.02119553008648259,0.015397091157051667,-0.0,0.0009325690253165795,0.008849606874565673,0.0013929118999221701,-0.01717966036467144,-0.04315384923988225,-0.008097997500018266,0.008507541270482567,-0.015580906434267237,-0.012542978059026783
2018-01-23,-0.006914186778247786,0.003463036372588128,0.003302023268750162,0.011685374452454612,-0.04467239775171133,-0.008693258573311836,0.00698483222510105,0.0031199049046886575,-0.01783778183964292,0.017937683425593903,0.002791937476703326,0.00028178778536722295,0.007296126092869918,-0.0021200009116326365,0.007014694341635467,0.006647887688791405,-0.0005662204055790065
2018-01-24,-0.005675900963054669,-0.016058843534771838,-0.00033067693675666254,-0.0028198270950360463,0.019608453053774056,-0.005332168521330539,-0.007274875319883269,0.004175483440593483,0.012320103002856794,-0.0,0.010775430020146599,-0.004916243550904844,0.01308846512223932,0.0003883039996542861,0.01457576712208479,-0.010886424236381078,-0.00260135551376096
2018-01-25,0.0017887190122183397,0.004561976717237995,0.016838218731125676,0.005647461533544225,-0.034066522938610365,0.008647089986653311,-0.02094466211336689,-0.0031333855417908884,-0.014739861499886011,0.04157649808838032,0.012799374293691478,0.000560509343384912,0.010932120545717301,-0.00042361357698929617,-0.007905102536589903,0.00016944338619121504,0.001808796699032556
2018-01-26,-0.005357052182094532,-0.0015992012842730918,-0.015183409474279897,-0.004124377301204399,-0.023641853144997595,-0.0026359603587107552,-0.0017020588107285537,-0.0,-0.02960525804821879,0.019048177668910055,-0.013740565718631846,-0.0012608390221266667,-0.0036142523056629486,-0.011511580394452244,-0.004321354327470529,0.0008462893820206397,-0.007103721626526607
2018-01-29,0.008345717766302701,0.010555563233423687,0.012161516491495052,0.020873310138098563,0.05277009909441463,0.010070644437836573,0.03182183625263843,0.0031333855417908234,0.012828938061244253,0.03922067647349926,0.008506200524661523,0.008436501473700344,0.015974878765667718,0.00665230004816456,-0.002740275381445337,0.012610969613726361,0.011185925275729456
2018-01-30,0.015686925567418835,0.012534923726583816,0.020318940575965717,0.025621329190410005,-0.0,0.012168861934372143,0.018606593855698586,-0.0,0.0037322974190652984,0.035627204820398856,0.011936462950157057,0.010646868625961965,0.024384930886780978,0.010310035428476425,0.01536367101829364,0.011036291884303431,0.01407405703998198
2018-01-31,-0.016584010461329717,0.0004673735897459738,-0.0059688677743616175,-0.0009577699597072135,-0.08042160307869947,0.0014769078753193174,-0.0011917450289960186,-0.0010453666055554314,-0.021179623712802534,-0.0,0.00336743879549227,-0.002423271593016021,0.01296283607226487,-0.0004969651794533463,0.00517428386788395,-0.006739583913559994,-0.005974247890128342
2018-02-01,0.00569771671570148,-0.013232957859488111,-0.00914033478938009,-0.0017535326440905807,0.013730179327818531,-0.013130977587939876,-0.005641417565203199,0.005238132835478566,0.013216600739658092,0.005194812051598307,0.006769864772080411,0.011022858804504324,-0.025891681180720265,0.0011359580962003275,0.012851536764056357,-0.019782477571974613,-0.020072062067442064
2018-02-02,0.033642309210274265,0.0520705197960812,0.027848323402561936,0.05727540528800717,0.0471786276834466,0.03218105380127871,0.01656878809284493,0.022305757514298277,0.0026900168897922338,-0.010362838882370154,0.022572334772997752,0.03173485675172088,0.02439788165144294,0.022010349215113814,0.02828637601967669,0.03330802213438775,0.05231609685210777
2018-02-05,0.01504246387024232,0.03410242614773393,0.03132389031124927,0.051568549920528,-0.10536052717563239,0.029409915458956333,0.0452594155924777,0.03164463847744172,0.010509150321900118,0.07490136415915284,0.044135903840115405,0.0418750338745742,0.032269937918156216,0.042722141682661544,0.03641373879297398,0.055639599582633,0.058586009030856104
2018-02-06,-0.009740781892478777,-0.019664715731932018,-0.0,-0.0396917491381212,-0.004338397559886872,0.011844334041381936,0.00031501745158566405,-0.008829725324909016,0.03113626679312148,-0.021978951350272665,-0.008778813567399754,-0.018270403756935307,-0.002678344690496149,-0.019510663431484224,-0.010296001438799815,-0.028027220969740488,0.01733470963807742
2018-02-07,-0.0031220969275804877,0.014149377527438296,0.005557148238427891,0.016260478247647914,-0.09097179166809734,0.02326637025358746,0.008543018629849923,0.005509302081209899,0.00987783539804826,-0.07333126457807959,0.0056714734106242184,0.016412663778233777,0.01832564719002278,0.005439815352061716,0.01029600143879989,0.018292162619632856,0.018159826526963286
2018-02-08,0.0018720392715395346,0.011314083966589722,0.04391255474116947,0.0262768016394442,0.10404386101303459,0.04584474876442369,0.036402952597408944,0.02687737532350213,0.019088031332777512,0.1407725468803018,0.03311741439008152,0.022364019004582767,0.034272513465988766,0.03823064702236083,0.03020584495665398,0.0016469346813682507,0.011372008048048452
2018-02-09,-0.0031178773669108847,0.011187213014450482,0.01781445769542022,-0.010629077791777566,-0.004376370490078383,0.009646962002816542,-0.00869503623707804,-0.004530139814839646,-0.019155807432843196,0.011696028347801235,-0.008515069412072253,0.0031681580661850023,0.033338767244935716,-0.014910007597957653,0.004454480044719868,-0.006933303885371464,-0.0063544915148022385
2018-02-12,0.0006228470868589209,-0.01924583579818332,-0.026369769933215183,-0.004220026086132776,-0.1497743541527019,-0.030217343797627236,-0.021012559418272028,-0.017917431073675962,-0.01274783539585878,-0.028987508824008093,-0.01577327578003632,-0.0188597746296324,-0.024995412407533498,-0.014577609625909487,-0.02730252259862274,-0.013005793415629874,-0.008409776550861914
2018-02-13,-0.005592030753432642,0.004524796719785721,0.0016865166692106616,0.0060720403541725705,-0.06899280575751851,0.006516878961662819,-0.02682819479436194,-0.013230388373718363,-0.007108063040873981,-0.016997560295408266,-0.008311487195045172,-0.002953635295700815,0.01385975654917329,-0.002484255270583274,-0.021487678681601344,-0.005726853092246776,0.0015716663490823886
2018-02-14,0.005592030753432575,-0.016987701063175136,-0.04025159621404879,-0.0029966277539965162,0.06524045983163276,-0.04101308692599667,-0.015758037339116602,-0.013058207314991188,0.0065751942337605,-0.0,-0.020482536830339165,-0.017389347815457493,0.0007588736822837233,-0.013406086260041158,-0.018951946574849284,-0.019263661791074315,-0.0020948155325976312
2018-02-15,-0.012384307061651544,-0.0017585189086425665,0.01762870221230624,-0.00017771627547711211,-0.03315217528704774,-0.008673458206540705,-0.008850993870043315,-0.02139107419669533,-0.02857275765856283,-0.027702642073505958,-0.019076534165890963,-0.0018553898567392787,-0.005148687536643438,-0.012679459509491092,-0.02675609275370548,0.005088989601728976,0.0032751165266641544
2018-02-16,-0.0,0.005537679584429673,-0.0020147877078821167,0.003471561332282887,-0.021506185003538333,0.0004643324360083348,-0.00045566613857544417,-0.00422364540323694,-0.010435232174965498,-0.01086966167338706,0.0009947711673003031,0.013061962493705274,-0.0010564625150445972,-0.00029292684726536826,-0.00889620665618207,-0.005088989601728909,-0.0043212390426080535
2018-02-20,0.0015398981849206112,0.0025268223203967844,-0.003470686486966527,0.010397975765740848,0.10064352080641699,-0.0029680658311647757,-0.011024854631202237,0.0042236454032368986,0.014458365967979891,0.04420611616796738,-0.0059550246088043435,0.009277615467579166,0.010159843559750512,0.006280951149497064,-0.002814005846649589,0.0017522769402719322,0.01037526736879787
2018-02-21,0.013339439156782857,0.017356351630554663,0.02007631769713655,0.017451910878523692,-0.03089054923249114,0.020115664027864934,-0.0018006475196356735,-0.005276718887791205,0.013417434398257298,-0.11715510771897757,-0.003457852155045211,0.014480396095446987,0.018614618545273232,0.004986335829915903,-0.005604444076542774,0.006861833998847102,0.011417992911703817
2018-02-22,0.008468188022800586,-0.010500920586616036,-0.021351937562771175,-0.007581580281332204,0.0790926048787729,-0.012024605337930233,0.006316733027092116,-0.002103388409831164,-0.0036173387216201338,0.05686286922324434,0.010409236241055875,-0.013690408695186347,-0.008658177601697958,-0.0012950955981537678,0.006006004935581206,-0.015591494566403604,-0.01286906612628181
2018-02-23,-0.009716603515130793,-0.021424760389611164,-0.038232707448411674,-0.024272922794519706,-0.016326877398418253,-0.016117554841788697,0.07014662025135045,0.006322465739487014,-0.025603794181705698,-0.0416727183996768,0.008506364043138977,-0.010693448906440785,-0.023430017072685296,-0.015813411927055508,-0.00040156085903848295,-0.014666594464795873,-0.021775293048258683
2018-02-26,0.0003119170423742377,-0.004727092707658253,0.008095703844046037,-0.017694960332170183,-0.0815986572091942,-0.006046374886774269,-0.052182971885879205,-0.012605097122752849,0.0032283299992992014,-0.0,-0.01842240921512759,-0.005615310648481999,-0.00345278972764091,-0.011545322491706733,-0.006402598394891671,-0.0010270670334560817,-0.016755830965600738
2018-02-27,0.005082581469690305,0.01980277910703674,0.013521111023958778,0.008676419424858898,-0.040224762728355366,0.0235654844363784,0.0251996373284628,0.01472161348335488,0.01939132581265703,0.031090619081118393,0.009417741341864539,0.005615310648481976,-0.002694041319474473,0.012564902453519747,0.01770668408006805,0.016911798646255284,0.017142610027871007
2018-02-28,0.017347221480035997,0.016335264555513106,0.02760281321132804,0.014987164204411334,-0.17392318066028178,0.05299746374677848,0.00997397768890937,0.008510690637602932,-0.0030939149944893708,0.021277378208016652,0.011520254030064644,0.010377481678868303,0.019163224374799354,0.01018203433606792,0.014724207969079367,0.013490965841644581,0.022971574523896695
2018-03-01,0.007481063364951523,-0.002056579697639452,0.007949174008610066,-0.0010717283979558051,0.003016590718982364,0.002369163458156928,0.012165962923821954,0.006430891068509291,-0.007072902356749793,0.027249681751811177,0.012674452203153115,0.0018981594739187642,0.006419511317341149,0.014647198408694091,-0.002880159430014992,0.002826441793639897,0.007155204894062573
2018-03-02,0.013806530027565154,0.00618224114387829,-0.003335224014475637,0.0035766143194278983,-0.03561210853876581,-0.0026646108110969257,-0.03544116605204437,-0.006430891068509304,0.002482656480111268,-0.04325000783848652,-0.010657114235823089,0.0009508614061075866,-0.003826382437998557,-0.005141594444751596,0.0012334068179085246,-0.00017703691549693408,-0.004643549750646679
