Date,xi,sigma,dxi_dt,dsigma_dt,d2xi_dt2,d2sigma_dt2,RVI
2018-04-04,0.4822899916590594,0.008295782092514269,-0.020187497231885815,0.0002270316793138395,0.005864958098895881,-7.526497670412493e-05,0.012203311010857023
2018-04-05,0.4822899916590594,0.008295782092514269,-0.011034389538409628,0.0001142197567298572,0.008646088939046406,-0.00010032432485338957,0.00666632162573772
2018-04-06,0.45917813424887727,0.00849244303750531,-0.002895319353793002,2.6383029607060342e-05,0.0063914503918167664,-6.720529042286445e-05,0.0017477448241186254
2018-04-09,0.45917813424887727,0.00849244303750531,0.0017485112452239049,-2.019082411587169e-05,0.004936644054511302,-4.9468672213531795e-05,0.0010571830767806916
2018-04-10,0.45917813424887727,0.00849244303750531,0.006977968755229602,-7.255431482000325e-05,0.00269624530517254,-2.7658014306743573e-05,0.004215802979065763
2018-04-11,0.45917813424887727,0.00849244303750531,0.007141001855568985,-7.550685272935884e-05,-0.0024297806254773013,2.3748904737021497e-05,0.004314803854433134
2018-04-12,0.45917813424887727,0.00849244303750531,0.0021184075042749995,-2.5056505345960253e-05,-0.004196665063929267,2.1839440565699433e-05,0.0012810671047033836
2018-04-13,0.45917813424887727,0.00849244303750531,-0.001252328272289549,-3.182797159795997e-05,-0.0002313159978563767,-4.101270546125668e-05,0.0007641281520129134
2018-04-16,0.45917813424887727,0.00849244303750531,0.001655775508562246,-0.00010708191626847361,0.0022403608404951147,-2.902727334308259e-05,0.0010362980716447372
2018-04-17,0.45917813424887727,0.00849244303750531,0.0032283934087006805,-8.988251828412515e-05,-0.0007806105912324668,6.445268404996554e-05,0.0019729890525340583
2018-04-18,0.45917813424887727,0.00849244303750531,9.455432609731251e-05,2.1823451831457473e-05,-0.002343861115737908,9.686528935438097e-05,6.546197639097049e-05
2018-04-19,0.45917813424887727,0.00849244303750531,-0.0014593288227751355,0.00010384806042463678,-0.0019068860111032954,7.301459233887775e-05,0.000917136517834936
2018-04-20,0.45917813424887727,0.00849244303750531,-0.003719217696109278,0.00016785263650921298,-0.0022908067584056363,6.0531978620756e-05,0.002298671672269252
2018-04-23,0.45917813424887727,0.00849244303750531,-0.006040942339586408,0.00022491201766614878,-0.0018502108457186112,4.9311545758527146e-05,0.003714530210818304
2018-04-24,0.45917813424887727,0.00849244303750531,-0.0074196393875465005,0.00026647572802626727,-0.0012301750463066113,3.656424220537446e-05,0.004558373923738407
2018-04-25,0.45917813424887727,0.00849244303750531,-0.00850129243219963,0.0002980405020768977,-0.0009331310429996215,2.6565305895885974e-05,0.005219991660150538
2018-04-26,0.45917813424887727,0.00849244303750531,-0.009285901473545743,0.0003196063398180392,-0.0006360870396926316,1.6566369586397487e-05,0.005699383420054661
2018-04-27,0.45917813424887727,0.00849244303750531,-0.009773466511584894,0.0003311732412496927,-0.0003390430363856556,6.567433276909434e-06,0.005996549203450814
2018-04-30,0.4807372291280985,0.009791604602552562,-0.009963987546317055,0.0003327412063718581,-4.199903307867958e-05,-3.431503032579053e-06,0.006111489010338976
2018-05-01,0.3412401381541373,0.01219105391515543,-0.009857464577742253,0.00032431023518453457,-0.00035134143076973046,-1.1735787703642461e-06,0.0060442028407191655
2018-05-02,0.3412401381541373,0.01219105391515543,-0.010666670407856516,0.0003303940488311296,-0.00032380249457296395,-5.725021492428758e-06,0.006532159864246361
2018-05-03,0.36831237363726776,0.011551117654577909,-0.010505069566888181,0.00031286019219967705,0.0012179293844668676,-4.088277687015144e-05,0.00642818581701278
2018-05-04,0.36831237363726776,0.011551117654577909,-0.00823081163892278,0.0002486284950908267,0.002351857543537242,-6.779761431953586e-05,0.005037938381389999
