Date,xi,sigma,dxi_dt,dsigma_dt,d2xi_dt2,d2sigma_dt2,RVI
2019-01-03,-0.12170612903553617,0.011449714259821536,-0.0001917491264146337,4.096342268842049e-06,-0.00012055970491800516,4.6603395345914955e-07,0.00011668801275631704
2019-01-04,-0.12170612903553617,0.011449714259821536,-0.00031230883133263887,4.562376222301198e-06,-0.0001726877033561662,6.597892512043985e-07,0.00018921024928850378
2019-01-07,-0.12170612903553617,0.011449714259821536,-0.0005371245331269661,5.415920771250846e-06,-0.00020851199375264418,7.750211909814293e-07,0.00032444108818468
2019-01-08,-0.12170612903553617,0.011449714259821536,-0.0007293328188379272,6.112418604264057e-06,-0.00017590457766927803,6.179744750454269e-07,0.0004400446587444619
2019-01-09,-0.12170612903553617,0.011449714259821536,-0.0008889336884655222,6.651869721341699e-06,-0.00014329716158591188,4.609277591094245e-07,0.00053602096096785
2019-01-10,-0.12170612903553617,0.011449714259821536,-0.001015927142009751,7.034274122482906e-06,-0.0001106897455025388,3.0388104317342207e-07,0.0006123699948548438
2019-01-11,-0.1284314341749303,0.011500646306822805,-0.0011103131794705998,7.2596318076885435e-06,-7.808232941916571e-05,1.4683432723741965e-07,0.0006690917604054353
2019-01-14,-0.1284314341749303,0.011500646306822805,-0.0011720918008480824,7.327942776957745e-06,-4.547491333580997e-05,-1.0212388698582764e-08,0.0007061862576196326
2019-01-15,-0.1284314341749303,0.011500646306822805,-0.0012012630061422197,7.239207030291378e-06,-1.286749725194769e-05,-1.672591046792543e-07,0.0007236534864974483
2019-01-16,-0.1284314341749303,0.011500646306822805,-0.0011978267953519778,6.9934245675992365e-06,3.422512619874474e-05,-3.3847466119913544e-07,0.0007214934470382263
2019-01-17,-0.1284314341749303,0.011500646306822805,-0.0011328127537447302,6.562257707893107e-06,-0.0008903363494242034,1.6669380585800694e-05,0.0006823125553299953
2019-01-18,-0.1284314341749303,0.011500646306822805,-0.0029784994942003845,4.0332185739200624e-05,0.00034573253937895954,3.053274598710737e-05,0.001803232570815911
2019-01-22,-0.134371638551002,0.011527994748394355,-0.00044134767498681116,6.762774968210785e-05,0.003162536816102249,-2.0771039888210947e-06,0.0002918597048649298
2019-01-23,-0.134371638551002,0.011527994748394355,0.003346574138004113,3.6177977761558434e-05,0.001257281771706989,-4.086304378099438e-05,0.0020224156739070912
2019-01-24,-0.134371638551002,0.011527994748394355,0.0020732158684271668,-1.4098337879880907e-05,-0.0012735951731358414,-4.7042288596391754e-05,0.0012495688562082525
2019-01-25,-0.134371638551002,0.011527994748394355,0.0007993837917324303,-5.790659943122507e-05,-0.0013848740413219054,-3.774835912577143e-05,0.0005027929148119483
2019-01-28,-0.134371638551002,0.011527994748394355,-0.0006965322142166441,-8.959505613142377e-05,-0.0014505732706603103,-2.8719235493565153e-05,0.00045375735098255595
2019-01-29,-0.134371638551002,0.011527994748394355,-0.00210176274958819,-0.00011534507041835538,-0.0012136855144437575,-2.388801149336671e-05,0.0013071956779202563
2019-01-30,-0.134371638551002,0.011527994748394355,-0.003123903243104159,-0.00013737107911815719,-0.0009245826562132714,-1.9452222640692438e-05,0.0019292903775097582
